puesto_code,is_exterior,dept_reg,mpio_reg,zona,puesto_num,dept_name,mpio_name,puesto_name,comuna,direccion,censo_mujeres,censo_hombres,censo_total,num_mesas,latitud,longitud,citrep,mesas_ext_lun_jue,mesas_ext_vie,mesas_ext_sab,censo_mujeres_ext,censo_hombres_ext,censo_total_ext,agrupados_ext
1600001090013,False,16,001,09,13,BOGOTA D.C.,BOGOTA. D.C.,LA GIRALDA,09LOCALIDAD 9 FONTIBON,"CRA 104B #22J-15 o CLL 23 #
104B-15",4153,3568,7721,24,4.6823567881910835,-74.14163420638823,,,,,,,,
1600001090014,False,16,001,09,14,BOGOTA D.C.,BOGOTA. D.C.,PUERTA DE TEJA,09LOCALIDAD 9 FONTIBON,CLL 25 C BIS B # 96 - 56,1308,1301,2609,8,4.682219368697644,-74.12692308425888,,,,,,,,
1600001090015,False,16,001,09,15,BOGOTA D.C.,BOGOTA. D.C.,AGUSTINIANO SALITRE,09LOCALIDAD 9 FONTIBON,CLL 23C # 69B - 01,5615,4375,9990,30,4.655069236068805,-74.11386609077452,,,,,,,,
1600001090016,False,16,001,09,16,BOGOTA D.C.,BOGOTA. D.C.,TRES ELEFANTES- LA ESPERANZA,09LOCALIDAD 9 FONTIBON,CRA 72A # 23 - 55,2840,2386,5226,16,4.660030810072552,-74.11831855773934,,,,,,,,
1600001090017,False,16,001,09,17,BOGOTA D.C.,BOGOTA. D.C.,PUENTE GRANDE,09LOCALIDAD 9 FONTIBON,CRA 137 A No 17 D - 31,2067,2015,4082,13,4.6976706282906,-74.16813619288502,,,,,,,,
1600001090018,False,16,001,09,18,BOGOTA D.C.,BOGOTA. D.C.,ZONA FRANCA,09LOCALIDAD 9 FONTIBON,CLL 14 A # 108 - 78,8052,6660,14712,45,4.671832815236424,-74.15922452580413,,,,,,,,
1600001090019,False,16,001,09,19,BOGOTA D.C.,BOGOTA. D.C.,RECODO,09LOCALIDAD 9 FONTIBON,CLL 14 B # 119 A 17,3747,3061,6808,21,4.680139403913922,-74.16540418706906,,,,,,,,
1600001090020,False,16,001,09,20,BOGOTA D.C.,BOGOTA. D.C.,SANTA TERESA CENTRO,09LOCALIDAD 9 FONTIBON,CRA 99 # 19 - 72,2105,1732,3837,12,4.673821787602279,-74.1423864870834,,,,,,,,
1600001090021,False,16,001,09,21,BOGOTA D.C.,BOGOTA. D.C.,LA FELICIDAD,09LOCALIDAD 9 FONTIBON,CLL 19 # 79 - 37,4770,4007,8777,27,4.65601922907973,-74.13083060341059,,,,,,,,
1600001090022,False,16,001,09,22,BOGOTA D.C.,BOGOTA. D.C.,NAVARRA MODELIA,09LOCALIDAD 9 FONTIBON,CRA 74 # 24B-80,2438,2095,4533,14,4.665948833378909,-74.11703778717894,,,,,,,,
1600001090023,False,16,001,09,23,BOGOTA D.C.,BOGOTA. D.C.,MODELIA REAL,09LOCALIDAD 9 FONTIBON,"CLL 24 D # 82-13 o CRA 82 #
24C- 29",3488,3013,6501,20,4.6705949282551735,-74.12155358548185,,,,,,,,
1600001090024,False,16,001,09,24,BOGOTA D.C.,BOGOTA. D.C.,LA ALDEA,09LOCALIDAD 9 FONTIBON,CLL 22G # 117A - 38,1947,1712,3659,11,4.688618951646153,-74.15040314197535,,,,,,,,
1600001090025,False,16,001,09,25,BOGOTA D.C.,BOGOTA. D.C.,VAN UDEN CALLE 13,09LOCALIDAD 9 FONTIBON,CRA 124 # 17 - 05,928,923,1851,6,4.688844732603301,-74.16043206283753,,,,,,,,
1600001090026,False,16,001,09,26,BOGOTA D.C.,BOGOTA. D.C.,ATAHUALPA,09LOCALIDAD 9 FONTIBON,AV CRA 116 # 22I - 56,3884,3719,7603,23,4.688121897136579,-74.14841294288627,,,,,,,,
1600001090027,False,16,001,09,27,BOGOTA D.C.,BOGOTA. D.C.,HAYUELOS JUMBO,09LOCALIDAD 9 FONTIBON,"CLL 20- ENTRE LA AV CIUDAD
DE CALI Y LA CRA 82",6449,5045,11494,35,4.662502837650941,-74.13100773418543,,,,,,,,
1600001090028,False,16,001,09,28,BOGOTA D.C.,BOGOTA. D.C.,INTEGRADO SEDE B,09LOCALIDAD 9 FONTIBON,CLL 22 F # 109 B - 29,583,539,1122,4,4.682526459126656,-74.1455107927321,,,,,,,,
1600001090029,False,16,001,09,29,BOGOTA D.C.,BOGOTA. D.C.,ACUNAR,09LOCALIDAD 9 FONTIBON,"CRA 104 # 13D-35 - CRA 106 #
15A-32",1737,1423,3160,10,4.67289081518164,-74.1536508559786,,,,,,,,
1600001090030,False,16,001,09,30,BOGOTA D.C.,BOGOTA. D.C.,CASA PENSAMIENTO INTERCULTURAL,09LOCALIDAD 9 FONTIBON,DIAG. 15D No 98-40,766,676,1442,5,4.666763990036231,-74.15195169792042,,,,,,,,
1600001090031,False,16,001,09,31,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO LUIS ANGEL ARANGO,09LOCALIDAD 9 FONTIBON,"CLL 23G # 103-60 - CRA 103 #
23G-01",1194,1035,2229,7,4.682297949186814,-74.13790000627155,,,,,,,,
1600001090032,False,16,001,09,32,BOGOTA D.C.,BOGOTA. D.C.,FERROCAJA,09LOCALIDAD 9 FONTIBON,CRA 97 #22 G-15,523,476,999,3,4.676213410403804,-74.13840234318083,,,,,,,,
1600001090033,False,16,001,09,33,BOGOTA D.C.,BOGOTA. D.C.,EL CHARCO,09LOCALIDAD 9 FONTIBON,CLL 17F No 128-45,462,408,870,3,4.692894494920141,-74.1614341289215,,,,,,,,
1600001090034,False,16,001,09,34,BOGOTA D.C.,BOGOTA. D.C.,MULTIPLAZA,09LOCALIDAD 9 FONTIBON,CLL 19A No 72-57,6078,4842,10920,33,4.651326499999998,-74.1266808179998,,,,,,,,
1600001090035,False,16,001,09,35,BOGOTA D.C.,BOGOTA. D.C.,SALITRE PLAZA,09LOCALIDAD 9 FONTIBON,CRA 68B No 24-39,11760,9422,21182,64,4.6531573,-74.1102987179998,,,,,,,,
1600001090036,False,16,001,09,36,BOGOTA D.C.,BOGOTA. D.C.,PABLO NERUDA,09LOCALIDAD 9 FONTIBON,CLL 16J No 99-95,1203,1061,2264,7,4.672197148879182,-74.1466432738197,,,,,,,,
1600001090037,False,16,001,09,37,BOGOTA D.C.,BOGOTA. D.C.,CACIQUE HYNTIBA,09LOCALIDAD 9 FONTIBON,CLL 17A No 99-53,1359,1473,2832,9,4.6730675042361876,-74.14503107063977,,,,,,,,
1600001090038,False,16,001,09,38,BOGOTA D.C.,BOGOTA. D.C.,TRES ESTANCIAS,09LOCALIDAD 9 FONTIBON,"CLL 15 # 119-14 - CLL 15 #
119A-90",2102,1724,3826,12,4.6835216841948215,-74.16495880580445,,,,,,,,
1600001090039,False,16,001,09,39,BOGOTA D.C.,BOGOTA. D.C.,SAN JOSE,09LOCALIDAD 9 FONTIBON,CRA 100 # 24 - 60,712,602,1314,4,4.681760267115235,-74.13345854348258,,,,,,,,
1600001090040,False,16,001,09,40,BOGOTA D.C.,BOGOTA. D.C.,EL JARDIN,09LOCALIDAD 9 FONTIBON,CRA 100 # 24 D - 65,315,253,568,2,4.6828187459378166,-74.13249572875515,,,,,,,,
1600001090041,False,16,001,09,41,BOGOTA D.C.,BOGOTA. D.C.,VILLA ANDREA,09LOCALIDAD 9 FONTIBON,"CALLE 17 C # 134-70
MANZANA G",705,652,1357,5,4.695179296681971,-74.16643474809239,,,,,,,,
1600001090042,False,16,001,09,42,BOGOTA D.C.,BOGOTA. D.C.,TREBOLIS,09LOCALIDAD 9 FONTIBON,CRA 90 No 17 - 95,921,702,1623,5,4.665932127460472,-74.13650974313775,,,,,,,,
1600001090043,False,16,001,09,43,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL FERROCAJA,09LOCALIDAD 9 FONTIBON,CLL 22H # 96D-50,272,185,457,2,4.6741629539681755,-74.13588455153808,,,,,,,,
1600001090044,False,16,001,09,44,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO SAN GABRIEL MODELIA,09LOCALIDAD 9 FONTIBON,CLL 22F # 85-05,681,583,1264,4,4.667137516282067,-74.1268294139038,,,,,,,,
1600001090045,False,16,001,09,45,BOGOTA D.C.,BOGOTA. D.C.,GIMNASIO FIDEL CANO MODELIA,09LOCALIDAD 9 FONTIBON,CALLE 23 # 81D-11,168,148,316,1,4.669276165341735,-74.12116458846435,,,,,,,,
1600001090046,False,16,001,09,46,BOGOTA D.C.,BOGOTA. D.C.,INTEGRADO SEDE D PALESTINA,09LOCALIDAD 9 FONTIBON,CARRERA 113 # 19A-80,149,134,283,1,4.682663960179011,-74.14893081618652,,,,,,,,
1600001090047,False,16,001,09,47,BOGOTA D.C.,BOGOTA. D.C.,IED MARIA J CANELONES,09LOCALIDAD 9 FONTIBON,CALLE 16 D # 78-61,225,190,415,2,4.651517033936655,-74.13213567639345,,,,,,,,
1600001090048,False,16,001,09,48,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL PUERTA DE TEJA,09LOCALIDAD 9 FONTIBON,CRA 96A # 25G-26,30,39,69,1,4.680526688615197,-74.1259281916748,,,,,,,,
1600001100001,False,16,001,10,01,BOGOTA D.C.,BOGOTA. D.C.,BOYACA,10LOCALIDAD 10 ENGATIVA,CLL 71 No 75 - 11,6471,6590,13061,40,4.688165204631249,-74.09985675595091,,,,,,,,
1600001100002,False,16,001,10,02,BOGOTA D.C.,BOGOTA. D.C.,ENGATIVA,10LOCALIDAD 10 ENGATIVA,"CRA 123 No 65A- 03 - CLL 65
A No 123-38",10381,8882,19263,58,4.7161143,-74.1431237,,,,,,,,
1600001100003,False,16,001,10,03,BOGOTA D.C.,BOGOTA. D.C.,NORMANDIA,10LOCALIDAD 10 ENGATIVA,DIAG 44 No 69 - 96,6335,5853,12188,37,4.661780555,-74.10808858,,,,,,,,
1600001100004,False,16,001,10,04,BOGOTA D.C.,BOGOTA. D.C.,BOSQUE POPULAR,10LOCALIDAD 10 ENGATIVA,CRA 68 F No 63 B - 02,4759,4180,8939,27,4.668307976377083,-74.09448774392455,,,,,,,,
1600001100005,False,16,001,10,05,BOGOTA D.C.,BOGOTA. D.C.,EL GUALI,10LOCALIDAD 10 ENGATIVA,AV CLL 64 C No 68 F -29,2253,1986,4239,13,4.669788433443604,-74.09239684694347,,,,,,,,
1600001100006,False,16,001,10,06,BOGOTA D.C.,BOGOTA. D.C.,EL LUJAN,10LOCALIDAD 10 ENGATIVA,"AV BOYACA No 64H - 39 - AV
CRA 72 No 64H-39",4935,4222,9157,28,4.679024775521439,-74.10160453356114,,,,,,,,
1600001100007,False,16,001,10,07,BOGOTA D.C.,BOGOTA. D.C.,VILLA LUZ,10LOCALIDAD 10 ENGATIVA,"CLL 64C No 76 - 23 - CLL 64C
No 76 - 43",5561,4655,10216,31,4.680635816999998,-74.1062614899999,,,,,,,,
1600001100008,False,16,001,10,08,BOGOTA D.C.,BOGOTA. D.C.,LOS ALAMOS,10LOCALIDAD 10 ENGATIVA,CLL. 66 A # 97A - 15,3985,3531,7516,23,4.6957456,-74.1220174999998,,,,,,,,
1600001100009,False,16,001,10,09,BOGOTA D.C.,BOGOTA. D.C.,VILLA AMALIA,10LOCALIDAD 10 ENGATIVA,"CRA 110B # 71C-45 CLL 71C #
110B- 21",6371,5211,11582,35,4.708676999999998,-74.1273411699998,,,,,,,,
1600001100010,False,16,001,10,10,BOGOTA D.C.,BOGOTA. D.C.,VILLAS DE GRANADA,10LOCALIDAD 10 ENGATIVA,CLL 72 F # 114 - 51,7236,6164,13400,41,4.717499628340786,-74.13046917153702,,,,,,,,
1600001100011,False,16,001,10,11,BOGOTA D.C.,BOGOTA. D.C.,GARCES NAVAS,10LOCALIDAD 10 ENGATIVA,CRA 107B No 74B-31,8967,7737,16704,51,4.7108954,-74.1227039179999,,,,,,,,
1600001100012,False,16,001,10,12,BOGOTA D.C.,BOGOTA. D.C.,BOCHICA,10LOCALIDAD 10 ENGATIVA,"TRANSV 100 A No. 80 A - 20 -
AV CLL 80 No 100 - 50",9683,7709,17392,53,4.709989099999998,-74.114333317,,,,,,,,
1600001100013,False,16,001,10,13,BOGOTA D.C.,BOGOTA. D.C.,LOS ALAMOS NORTE,10LOCALIDAD 10 ENGATIVA,CRA. 104A # 76B-09,5236,4749,9985,30,4.7105695,-74.1197212,,,,,,,,
1600001100014,False,16,001,10,14,BOGOTA D.C.,BOGOTA. D.C.,LA SALINA,10LOCALIDAD 10 ENGATIVA,CLL 70 A # 94-38,5388,5118,10506,32,4.698007099999999,-74.115139818,,,,,,,,
1600001100015,False,16,001,10,15,BOGOTA D.C.,BOGOTA. D.C.,LA FLORIDA,10LOCALIDAD 10 ENGATIVA,"CRA 89 # 68A-36 CRA 89 #
68A-32",3845,3459,7304,22,4.692871199999999,-74.1120163169998,,,,,,,,
1600001100016,False,16,001,10,16,BOGOTA D.C.,BOGOTA. D.C.,SANTA HELENITA,10LOCALIDAD 10 ENGATIVA,CRA 78 # 69 A - 11,5461,4745,10206,31,4.688861830999998,-74.1033640599999,,,,,,,,
1600001100017,False,16,001,10,17,BOGOTA D.C.,BOGOTA. D.C.,LA EUROPA,10LOCALIDAD 10 ENGATIVA,CRA 70 C BIS # 71-33,2113,1877,3990,12,4.683802421,-74.0934860299999,,,,,,,,
1600001100018,False,16,001,10,18,BOGOTA D.C.,BOGOTA. D.C.,LA ESTRADA,10LOCALIDAD 10 ENGATIVA,CRA 69C # 69-20,4839,4377,9216,28,4.678835945685556,-74.0916361759698,,,,,,,,
1600001100019,False,16,001,10,19,BOGOTA D.C.,BOGOTA. D.C.,LA ESTRADITA,10LOCALIDAD 10 ENGATIVA,CLL 68 # 69-10,6156,5519,11675,35,4.67722649201312,-74.0914440383637,,,,,,,,
1600001100020,False,16,001,10,20,BOGOTA D.C.,BOGOTA. D.C.,LAS FERIAS,10LOCALIDAD 10 ENGATIVA,CLL 73 BIS # 68 G - 27,3745,3699,7444,23,4.680716025250991,-74.0869061883092,,,,,,,,
1600001100021,False,16,001,10,21,BOGOTA D.C.,BOGOTA. D.C.,BONANZA,10LOCALIDAD 10 ENGATIVA,CLL 78 BIS # 69 T - 45,6894,6067,12961,39,4.6897427810789,-74.0871444267201,,,,,,,,
1600001100022,False,16,001,10,22,BOGOTA D.C.,BOGOTA. D.C.,STA. MARIA DEL LAGO,10LOCALIDAD 10 ENGATIVA,CLL 74 B # 73 A - 20,2921,2383,5304,16,4.69052729894808,-74.0952276272902,,,,,,,,
1600001100023,False,16,001,10,23,BOGOTA D.C.,BOGOTA. D.C.,LA GRANJA,10LOCALIDAD 10 ENGATIVA,CRA 84 # 75 A - 09,4077,3762,7839,24,4.698181674638198,-74.102268044834,,,,,,,,
1600001100024,False,16,001,10,24,BOGOTA D.C.,BOGOTA. D.C.,FLORENCIA,10LOCALIDAD 10 ENGATIVA,DIAG. 74B # 87 - 40,2397,1972,4369,14,4.6995483,-74.1074758,,,,,,,,
1600001100025,False,16,001,10,25,BOGOTA D.C.,BOGOTA. D.C.,SANTA ROSITA,10LOCALIDAD 10 ENGATIVA,CLL. 75 # 90- 75,7797,6383,14180,43,4.701678399999998,-74.110054617,,,,,,,,
1600001100026,False,16,001,10,26,BOGOTA D.C.,BOGOTA. D.C.,QUIRIGUA,10LOCALIDAD 10 ENGATIVA,CRA. 92 # 82 - 20,6545,5598,12143,37,4.7073292,-74.1058591999998,,,,,,,,
1600001100027,False,16,001,10,27,BOGOTA D.C.,BOGOTA. D.C.,LA ESPAÑOLA,10LOCALIDAD 10 ENGATIVA,CRA 82 A # 82 D - 34,3195,2665,5860,18,4.703182630012769,-74.0964173751234,,,,,,,,
1600001100028,False,16,001,10,28,BOGOTA D.C.,BOGOTA. D.C.,MINUTO DE DIOS,10LOCALIDAD 10 ENGATIVA,TV 74 # 81 C - 05,5737,4901,10638,32,4.699205139262391,-74.0911449236584,,,,,,,,
1600001100029,False,16,001,10,29,BOGOTA D.C.,BOGOTA. D.C.,LA SERENA,10LOCALIDAD 10 ENGATIVA,"CRA 85 No 88-99 - CRA 85 No
88-91",2784,2300,5084,16,4.708583136794645,-74.0949754556551,,,,,,,,
1600001100030,False,16,001,10,30,BOGOTA D.C.,BOGOTA. D.C.,BACHUE,10LOCALIDAD 10 ENGATIVA,CLL. 90 A # 95 D - 56,8500,7373,15873,48,4.715264894176677,-74.0979467537561,,,,,,,,
1600001100031,False,16,001,10,31,BOGOTA D.C.,BOGOTA. D.C.,QUIRIGUA (PLAZA DE MERCADO),10LOCALIDAD 10 ENGATIVA,"CRA. 92 # 89 - 79 CLL. 89 Bis #
91- 20",5308,4526,9834,30,4.7126085,-74.100558617,,,,,,,,
1600001100032,False,16,001,10,32,BOGOTA D.C.,BOGOTA. D.C.,BACHUE II - BOCHICA I,10LOCALIDAD 10 ENGATIVA,CLL. 83 # 95 D - 04,3884,3100,6984,21,4.7139239,-74.107659818,,,,,,,,
1600001100033,False,16,001,10,33,BOGOTA D.C.,BOGOTA. D.C.,VILLA GLADYS,10LOCALIDAD 10 ENGATIVA,CLL. 65 # 112A - 39,4599,3963,8562,26,4.705197981072372,-74.1339933872222,,,,,,,,
1600001100034,False,16,001,10,34,BOGOTA D.C.,BOGOTA. D.C.,EL CORTIJO ENGATIVA,10LOCALIDAD 10 ENGATIVA,"CRA 116 # 80A-69 CLL 80A #
116B-10",7230,5829,13059,40,4.725791776407501,-74.1223526000975,,,,,,,,
1600001100035,False,16,001,10,35,BOGOTA D.C.,BOGOTA. D.C.,SAN MARCOS,10LOCALIDAD 10 ENGATIVA,CRA 77 A # 67-17,6001,5297,11298,34,4.685072266592369,-74.1031986583837,,,,,,,,
1600001100036,False,16,001,10,36,BOGOTA D.C.,BOGOTA. D.C.,SAN IGNACIO,10LOCALIDAD 10 ENGATIVA,"TRANSV 76 B No 51A-57 - CRA
75 No 51A- 69",1304,1112,2416,8,4.673995684295127,-74.1123819007819,,,,,,,,
1600001100037,False,16,001,10,37,BOGOTA D.C.,BOGOTA. D.C.,TABORA,10LOCALIDAD 10 ENGATIVA,"CRA 77 B # 74 - 02 / CRA 77 B #
74A - 02",5715,4903,10618,32,4.694096937717631,-74.0980570237878,,,,,,,,
1600001100038,False,16,001,10,38,BOGOTA D.C.,BOGOTA. D.C.,EL MORISCO,10LOCALIDAD 10 ENGATIVA,"DIAG 83 # 73-12 DIAG 83 #
73A-12",2986,2476,5462,17,4.705395444442006,-74.0901937770728,,,,,,,,
1600001100039,False,16,001,10,39,BOGOTA D.C.,BOGOTA. D.C.,LOS CEREZOS,10LOCALIDAD 10 ENGATIVA,TV. 87 A # 83 A-48,2687,2461,5148,16,4.706353123628345,-74.10010099411016,,,,,,,,
1600001100040,False,16,001,10,40,BOGOTA D.C.,BOGOTA. D.C.,CIUDADELA COLSUBSIDIO,10LOCALIDAD 10 ENGATIVA,CLL 83 # 110-58,8428,6833,15261,46,4.7208547,-74.1159226999998,,,,,,,,
1600001100041,False,16,001,10,41,BOGOTA D.C.,BOGOTA. D.C.,FERIAS II,10LOCALIDAD 10 ENGATIVA,CRA 69 B # 79A-42,3489,3177,6666,20,4.687094369722585,-74.082177605108,,,,,,,,
1600001100042,False,16,001,10,42,BOGOTA D.C.,BOGOTA. D.C.,EL MUELLE,10LOCALIDAD 10 ENGATIVA,"CRA 105D # 66A-15 CRA 105F
# 66-33",8298,7402,15700,48,4.705664999999998,-74.1228844169998,,,,,,,,
1600001100043,False,16,001,10,43,BOGOTA D.C.,BOGOTA. D.C.,LA CABAÑA,10LOCALIDAD 10 ENGATIVA,CLL 63 B # 71A-16,2356,2159,4515,14,4.674155845211854,-74.1021582794688,,,,,,,,
1600001100044,False,16,001,10,44,BOGOTA D.C.,BOGOTA. D.C.,TISQUESUSA,10LOCALIDAD 10 ENGATIVA,DIAG 82 B # 79-10,846,692,1538,5,4.702219069444532,-74.0947038435052,,,,,,,,
1600001100045,False,16,001,10,45,BOGOTA D.C.,BOGOTA. D.C.,SANTA CECILIA,10LOCALIDAD 10 ENGATIVA,"CLL 52A BIS # 78-35 TV 85
#52A-70",1647,1239,2886,9,4.677263815536068,-74.1131179614196,,,,,,,,
1600001100046,False,16,001,10,46,BOGOTA D.C.,BOGOTA. D.C.,PLAZUELAS DEL VIRREY,10LOCALIDAD 10 ENGATIVA,"CLL 70 A No 105 G - 23 - CLL
70 No 105 F - 28",3535,2762,6297,19,4.7044936,-74.123487118,,,,,,,,
1600001100047,False,16,001,10,47,BOGOTA D.C.,BOGOTA. D.C.,CIUDAD DE HONDA,10LOCALIDAD 10 ENGATIVA,CLL 64F BIS # 68G-16,1083,925,2008,7,4.672920982826646,-74.0935191115705,,,,,,,,
1600001100048,False,16,001,10,48,BOGOTA D.C.,BOGOTA. D.C.,ZARZAMORA,10LOCALIDAD 10 ENGATIVA,CLL 71 B # 88-35,3008,2377,5385,17,4.69635507913154,-74.1082227230072,,,,,,,,
1600001100049,False,16,001,10,49,BOGOTA D.C.,BOGOTA. D.C.,VILLA CONSTANZA,10LOCALIDAD 10 ENGATIVA,CLL 70 C # 111-15,1148,1001,2149,7,4.708416470110417,-74.1285592317581,,,,,,,,
1600001100050,False,16,001,10,50,BOGOTA D.C.,BOGOTA. D.C.,MORTIÑO,10LOCALIDAD 10 ENGATIVA,CLL 75 # 110 A - 23,1227,1068,2295,7,4.7130681,-74.125810317,,,,,,,,
1600001100051,False,16,001,10,51,BOGOTA D.C.,BOGOTA. D.C.,PALO BLANCO,10LOCALIDAD 10 ENGATIVA,CLL 74A # 73A - 85,1379,1253,2632,8,4.691403044147715,-74.0955318032776,,,,,,,,
1600001100052,False,16,001,10,52,BOGOTA D.C.,BOGOTA. D.C.,SAN JOAQUIN,10LOCALIDAD 10 ENGATIVA,"CRA 68H # 71 A - 01 CRA 69 #
71- 16",838,724,1562,5,4.680197107224148,-74.0885886660943,,,,,,,,
1600001100053,False,16,001,10,53,BOGOTA D.C.,BOGOTA. D.C.,PRIMAVERA,10LOCALIDAD 10 ENGATIVA,CRA 92 # 87A - 60,1531,1348,2879,9,4.7111653,-74.102058717,,,,,,,,
1600001100054,False,16,001,10,54,BOGOTA D.C.,BOGOTA. D.C.,BOLIVIA,10LOCALIDAD 10 ENGATIVA,CRA 103 D No. 86 A 72,6138,4966,11104,34,4.7206285,-74.1106019169998,,,,,,,,
1600001100055,False,16,001,10,55,BOGOTA D.C.,BOGOTA. D.C.,GRAN GRANADA,10LOCALIDAD 10 ENGATIVA,"AV CRA 114A # 78B-85 AV CRA
114 # 78B-80",8969,7438,16407,50,4.7207476,-74.124598617,,,,,,,,
1600001100056,False,16,001,10,56,BOGOTA D.C.,BOGOTA. D.C.,EL CEDRO,10LOCALIDAD 10 ENGATIVA,"CRA 109 A # 77A-16 CRA. 108
# 77-21",1406,1126,2532,8,4.713114277673591,-74.12013052960329,,,,,,,,
1600001100057,False,16,001,10,57,BOGOTA D.C.,BOGOTA. D.C.,TORQUIGUA,10LOCALIDAD 10 ENGATIVA,CLL 64 # 128 - 50,4925,4615,9540,29,4.7222587,-74.1469935159998,,,,,,,,
1600001100058,False,16,001,10,58,BOGOTA D.C.,BOGOTA. D.C.,ALMAZAN ENGATIVA,10LOCALIDAD 10 ENGATIVA,TV 113 # 66 - 95,7308,6448,13756,42,4.7080722,-74.135676519,,,,,,,,
1600001100059,False,16,001,10,59,BOGOTA D.C.,BOGOTA. D.C.,UNICENTRO DE OCCIDENTE,10LOCALIDAD 10 ENGATIVA,CRA 111C No 86-05,5601,4293,9894,30,4.723867148517919,-74.1141557693481,,,,,,,,
1600001100060,False,16,001,10,60,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL ALAMOS,10LOCALIDAD 10 ENGATIVA,"CLL 66 A # 97 - 64 - CLL 66 A #
96 A - 34",1280,1153,2433,8,4.696323000685551,-74.1195845603942,,,,,,,,
1600001100061,False,16,001,10,61,BOGOTA D.C.,BOGOTA. D.C.,LEON VALENCIA,10LOCALIDAD 10 ENGATIVA,"CRA 93 A # 75 B-80 / CRA 92 #
75 C -31",431,325,756,3,4.704342566199895,-74.1084480285643,,,,,,,,
1600001100062,False,16,001,10,62,BOGOTA D.C.,BOGOTA. D.C.,LA CLARITA,10LOCALIDAD 10 ENGATIVA,CRA 83 No 70-15,1358,1153,2511,8,4.691972621687502,-74.105822352899,,,,,,,,
1600001100063,False,16,001,10,63,BOGOTA D.C.,BOGOTA. D.C.,CENTRO EDUCATIVO SCALAS,10LOCALIDAD 10 ENGATIVA,CRA 82 No 68B-09,767,621,1388,5,4.690421688682501,-74.1061969351927,,,,,,,,
1600001100064,False,16,001,10,64,BOGOTA D.C.,BOGOTA. D.C.,NACIONES UNIDAS SEDE B,10LOCALIDAD 10 ENGATIVA,CLL 73A No 69J-10,572,506,1078,4,4.683906577646451,-74.0890106028989,,,,,,,,
1600001100065,False,16,001,10,65,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO NORTE ADVENTISTA,10LOCALIDAD 10 ENGATIVA,CRA 70G No 71-04,440,413,853,3,4.683732668611676,-74.0943775760241,,,,,,,,
1600001100066,False,16,001,10,66,BOGOTA D.C.,BOGOTA. D.C.,ALCALA SEDE B,10LOCALIDAD 10 ENGATIVA,DIAG. 70 No 70-40,534,491,1025,4,4.682123355719863,-74.0932349099344,,,,,,,,
1600001100067,False,16,001,10,67,BOGOTA D.C.,BOGOTA. D.C.,DIVERPLAZA,10LOCALIDAD 10 ENGATIVA,"TRANSV 99 No 70 A - 89 - AV
CRA 96 No 70 A - 89",8295,6955,15250,46,4.700899510712267,-74.1150569915771,,,,,,,,
1600001100068,False,16,001,10,68,BOGOTA D.C.,BOGOTA. D.C.,MARGARITA BOSCO,10LOCALIDAD 10 ENGATIVA,AV CLL 63 No 73A-44,2337,1692,4029,13,4.677061315954046,-74.1056614203582,,,,,,,,
1600001100069,False,16,001,10,69,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO COPES,10LOCALIDAD 10 ENGATIVA,"CLL 72 # 102- 23/ AV CLL 72 #
102-23",976,671,1647,5,4.704823737194892,-74.118114709854,,,,,,,,
1600001100070,False,16,001,10,70,BOGOTA D.C.,BOGOTA. D.C.,SOLEDAD NORTE,10LOCALIDAD 10 ENGATIVA,CRA 83 No 73 A - 80,672,580,1252,4,4.6959928906022474,-74.10229899094608,,,,,,,,
1600001100071,False,16,001,10,71,BOGOTA D.C.,BOGOTA. D.C.,SIDAUTO,10LOCALIDAD 10 ENGATIVA,CRA 89 A No 86 - 38,187,178,365,2,4.708878866098668,-74.0991208066765,,,,,,,,
1600001100072,False,16,001,10,72,BOGOTA D.C.,BOGOTA. D.C.,PARIS GAITAN,10LOCALIDAD 10 ENGATIVA,CRA 84 No 83 71,747,605,1352,5,4.704426953521472,-74.097972108004,,,,,,,,
1600001100073,False,16,001,10,73,BOGOTA D.C.,BOGOTA. D.C.,LA PALESTINA,10LOCALIDAD 10 ENGATIVA,CRA 76 No 79 - 40,920,731,1651,5,4.696819071695611,-74.09371890250169,,,,,,,,
1600001100074,False,16,001,10,74,BOGOTA D.C.,BOGOTA. D.C.,EL ENCANTO,10LOCALIDAD 10 ENGATIVA,CRA 77A # 64B-03,1385,1135,2520,8,4.681297299999999,-74.1074356999999,,,,,,,,
1600001100075,False,16,001,10,75,BOGOTA D.C.,BOGOTA. D.C.,EL REAL,10LOCALIDAD 10 ENGATIVA,CLL 65 A No 76-53,518,465,983,3,4.683157235213434,-74.10436188822173,,,,,,,,
1600001100076,False,16,001,10,76,BOGOTA D.C.,BOGOTA. D.C.,"SALON COMUNAL PROTECHO VILLA
AMALIA",10LOCALIDAD 10 ENGATIVA,AV CLL 72 # 110 -13,1982,1731,3713,12,4.710861,-74.124997,,,,,,,,
