ubigeo,departamento,provincia,distrito,electores,area_km2,population_density,keiko_2021_share,castillo_2021_share,rural,agua,trabajo,sis,educacion,pobreza
200501,Puno,Huancané,Huancané,17965.0,386.9243,46.4303,5.3444,94.6556,58.8411,86.5032,25.4356,66.7218,51.0403,39.198705000000004
200502,Puno,Huancané,Cojata,3831.0,879.2487,4.3571,9.6309,90.3691,100.0,80.791,21.551,74.3358,44.5619,40.721501
200511,Puno,Huancané,Huatasani,2548.0,106.2202,23.9879,5.0083,94.9917,100.0,70.1603,20.0841,69.8021,52.3615,44.312121
200504,Puno,Huancané,Inchupalla,2853.0,296.5726,9.6199,3.6768,96.3232,100.0,92.8324,3.8523,87.2067,44.2706,38.55466
200506,Puno,Huancané,Pusi,4873.0,197.712,24.647,3.6415,96.3585,100.0,54.7154,18.8017,64.0875,38.4827,50.983847999999995
200507,Puno,Huancané,Rosaspata,4725.0,305.2474,15.4792,3.8628,96.1372,100.0,86.3929,24.4213,83.5499,41.0139,38.55466
200508,Puno,Huancané,Taraco,11524.0,196.3611,58.6878,5.36,94.64,100.0,63.2479,23.7166,57.2576,48.7495,50.112702999999996
200509,Puno,Huancané,Vilque Chico,9054.0,508.1729,17.8168,4.2326,95.7674,100.0,88.6792,26.2195,74.1783,37.317,40.011771
200601,Puno,Lampa,Lampa,10217.0,660.4038,15.4708,7.2271,92.7729,49.5895,95.5501,37.0701,67.8833,53.9238,53.628814000000006
200602,Puno,Lampa,Cabanilla,5154.0,384.6462,13.3993,6.9027,93.0973,100.0,93.9516,18.2485,58.9873,50.1866,45.256903
200603,Puno,Lampa,Calapuja,2433.0,137.894,17.644,12.9304,87.0696,100.0,93.6073,31.2281,63.5331,40.6836,53.484382
200604,Puno,Lampa,Nicasio,2640.0,133.1358,19.8294,8.9419,91.0581,100.0,97.7528,19.5088,64.5763,53.1139,38.30581
200605,Puno,Lampa,Ocuviri,1901.0,879.7517,2.1608,9.596,90.404,100.0,84.5528,37.6735,50.3353,54.2578,31.737680000000005
200606,Puno,Lampa,Palca,1996.0,494.8447,4.0336,9.7289,90.2711,100.0,90.3553,26.5945,82.4436,51.5398,38.30581
200607,Puno,Lampa,Paratia,2177.0,747.3334,2.913,6.4424,93.5576,100.0,87.7751,21.0987,67.4597,50.8475,31.737680000000005
200608,Puno,Lampa,Pucará,5188.0,525.0925,9.8802,8.4562,91.5438,58.9144,83.1437,27.2524,69.9585,46.574,55.467085999999995
200609,Puno,Lampa,Santa Lucia,5906.0,1589.2947,3.7161,11.1365,88.8635,23.1218,82.5189,27.6918,50.5692,49.608,47.675876
200610,Puno,Lampa,Vilavila,896.0,161.1543,5.5599,11.1278,88.8722,100.0,98.8024,19.1203,71.2084,55.9483,50.84420299999999
200701,Puno,Melgar,Ayaviri,19047.0,1016.9295,18.7299,7.6673,92.3327,10.6044,91.0902,33.242,56.3512,60.1703,32.781608999999996
200702,Puno,Melgar,Antauta,5896.0,654.8443,9.0037,6.9796,93.0204,32.4128,87.4109,37.8351,44.7098,59.793,40.676865
200703,Puno,Melgar,Cupi,1842.0,216.6162,8.5035,8.8511,91.1489,100.0,93.1034,26.776,79.1037,54.2194,42.33295
200704,Puno,Melgar,Llalli,2401.0,228.8549,10.4914,6.1505,93.8495,100.0,85.4839,23.4254,77.9621,46.3093,42.33295
200705,Puno,Melgar,Macari,5864.0,691.3446,8.482,4.5749,95.4251,53.5051,88.1172,21.4052,80.855,50.5718,55.69680700000001
200706,Puno,Melgar,Nuñoa,7312.0,2201.0282,3.3221,6.2488,93.7512,45.0769,93.847,19.2416,81.2189,42.8412,48.306791999999994
200707,Puno,Melgar,Orurillo,6585.0,397.2259,16.5775,4.0083,95.9917,100.0,82.4589,10.7632,83.989,44.9002,53.241338
200708,Puno,Melgar,Santa Rosa,4902.0,803.6966,6.0993,7.9807,92.0193,50.4115,91.1765,21.2433,74.1972,49.193,44.967778
200709,Puno,Melgar,Umachiri,3216.0,331.7355,9.6945,7.0108,92.9892,100.0,87.0544,43.8847,61.1953,52.1701,23.676939
201301,Puno,Moho,Moho,13435.0,504.565,26.6269,5.5792,94.4208,71.7225,90.3554,29.8628,73.4416,40.3234,48.083311
201302,Puno,Moho,Conima,3593.0,67.4452,53.2729,4.5058,95.4942,100.0,72.997,28.662,64.9635,46.6146,39.87445
201304,Puno,Moho,Huayrapata,3408.0,402.991,8.4568,4.7898,95.2102,100.0,98.3718,29.4788,81.0563,37.1236,64.25959900000001
201303,Puno,Moho,Tilali,2874.0,51.9335,55.34,5.4835,94.5165,100.0,85.6275,17.5993,68.8385,43.7889,39.87445
201101,Puno,San Antonio De Putina,Putina,12382.0,1036.0347,11.9513,7.5589,92.4411,27.1606,87.1184,21.6312,56.2259,50.3085,47.526202
201104,Puno,San Antonio De Putina,Ananea,4583.0,964.852,4.75,8.3921,91.6079,10.3686,71.521,53.1894,28.038,64.8865,15.526519
201102,Puno,San Antonio De Putina,Pedro Vilca Apaza,1924.0,142.6952,13.4833,5.58,94.42,100.0,71.4286,10.2578,74.9083,47.8166,54.947264
201103,Puno,San Antonio De Putina,Quilcapuncu,4293.0,523.8374,8.1953,3.2384,96.7616,56.044,77.4538,14.2132,78.234,45.8156,53.814228
201105,Puno,San Antonio De Putina,Sina,1456.0,466.8986,3.1185,7.4447,92.5553,100.0,86.6337,33.7139,65.191,45.3035,51.51997499999999
200901,Puno,San Román,Juliaca,177242.0,394.478,449.3077,18.023,81.977,4.8018,89.4527,41.4575,28.8957,67.2492,21.666747
200902,Puno,San Román,Cabana,4337.0,193.0308,22.4679,6.5356,93.4644,100.0,91.6968,19.7363,58.4349,49.5043,45.196192
200903,Puno,San Román,Cabanillas,4041.0,1268.2024,3.1864,7.5949,92.4051,46.9674,90.2603,19.398,45.7193,54.46,35.482501
200904,Puno,San Román,Caracoto,11205.0,277.6178,40.3612,8.7798,91.2202,100.0,57.4074,23.5998,58.0229,44.0579,34.565636999999995
200905,Puno,San Román,San Miguel,32535.0,120.9396,269.0186,10.0329,89.9671,6.5575,85.7024,36.3721,32.3439,63.1776,24.372846000000003
200801,Puno,Sandia,Sandia,9061.0,700.8598,12.9284,11.8696,88.1304,61.0072,92.9356,34.971,78.5019,46.1249,34.291382999999996
200803,Puno,Sandia,Cuyocuyo,4906.0,511.6183,9.5892,5.5916,94.4084,100.0,73.9466,21.9961,76.8909,47.3432,36.09379
200804,Puno,Sandia,Limbani,3330.0,2392.3969,1.3919,18.7573,81.2427,100.0,78.9855,28.8817,60.7744,52.3826,45.41504
200806,Puno,Sandia,Patambuco,4001.0,471.654,8.4829,7.5785,92.4215,100.0,88.75,12.6525,88.6099,39.3237,51.650617
200805,Puno,Sandia,Phara,5368.0,432.4277,12.4136,23.1767,76.8233,100.0,31.8373,32.7292,66.0577,50.3088,31.63421
200807,Puno,Sandia,Quiaca,2209.0,412.9527,5.3493,7.6548,92.3452,100.0,73.4568,29.0161,55.9362,54.1056,45.41504
200808,Puno,Sandia,San Juan Del Oro,3532.0,201.7726,17.5049,12.0995,87.9005,100.0,90.47,47.2278,69.2473,57.5285,45.41504
200810,Puno,Sandia,Yanahuaya,2104.0,646.0137,3.2569,8.8258,91.1742,100.0,39.2962,53.3408,74.5351,54.0174,31.63421
200811,Puno,Sandia,Alto Inambari,5780.0,1360.4583,4.2486,8.2763,91.7237,100.0,86.6129,46.8264,72.0927,46.8031,36.502457
200812,Puno,Sandia,San Pedro De Putina Puncu,6656.0,5538.5938,1.2017,5.7818,94.2182,100.0,78.8235,56.3111,52.3235,56.6783,36.09379
201001,Puno,Yunguyo,Yunguyo,21458.0,174.7336,122.8041,6.7707,93.2293,52.0049,79.5557,25.8449,50.3121,48.3804,45.155801999999994
201003,Puno,Yunguyo,Anapia,1037.0,120.2664,8.6225,15.0485,84.9515,100.0,67.0792,61.6706,42.0314,47.0964,57.021176
201004,Puno,Yunguyo,Copani,4360.0,58.8922,74.0336,6.108,93.892,100.0,72.6051,6.8354,64.855,41.1161,44.15723
201005,Puno,Yunguyo,Cuturapi,1044.0,23.6672,44.1117,17.7542,82.2458,100.0,74.5527,12.5828,61.8898,43.0657,44.15723
201006,Puno,Yunguyo,Ollaraya,2308.0,27.0802,85.2283,14.0279,85.9721,100.0,92.2078,15.2964,51.0144,33.4968,42.53624
201007,Puno,Yunguyo,Tinicachi,635.0,4.0359,157.3379,10.452,89.548,100.0,84.3066,32.2974,48.7882,38.8528,42.53624
201002,Puno,Yunguyo,Unicachi,1032.0,7.7761,132.7143,18.6978,81.3022,100.0,99.4071,46.5875,60.8325,41.5774,42.550641
210101,San Martín,Moyobamba,Moyobamba,65068.0,2696.7984,24.1279,44.9614,55.0386,24.3708,90.6662,42.7856,55.0947,50.755,16.33963
210102,San Martín,Moyobamba,Calzada,4048.0,116.0083,34.8941,30.8284,69.1716,11.4775,90.8587,43.5953,56.3463,42.4661,16.33963
210103,San Martín,Moyobamba,Habana,2799.0,69.03,40.5476,35.299,64.701,100.0,100.0,40.6065,74.6269,39.5952,15.690846999999998
210104,San Martín,Moyobamba,Jepelacio,13577.0,385.6519,35.2053,38.1732,61.8268,57.6185,96.4209,36.4492,84.3858,31.1096,35.364601
210105,San Martín,Moyobamba,Soritor,20037.0,583.4983,34.3394,41.617,58.383,27.1823,96.5324,32.8776,76.3177,37.6537,33.547863
210106,San Martín,Moyobamba,Yantalo,3288.0,69.3736,47.3956,40.9754,59.0246,22.0244,61.8715,39.8528,75.8115,38.9302,16.33963
210701,San Martín,Bellavista,Bellavista,13964.0,259.3182,53.8489,39.9616,60.0384,4.1731,31.4143,40.5724,66.3668,50.2581,27.486044
210704,San Martín,Bellavista,Alto Biavo,9022.0,5959.1802,1.514,34.4947,65.5053,50.7658,93.8735,33.1105,81.3457,27.5136,39.551615
210706,San Martín,Bellavista,Bajo Biavo,11077.0,1122.2044,9.8708,29.0947,70.9053,82.1439,75.7709,35.585,79.7271,28.7582,20.055194000000004
210705,San Martín,Bellavista,Huallaga,2152.0,257.7181,8.3502,47.7102,52.2898,100.0,90.0568,24.084,80.1918,31.8539,27.622157
210703,San Martín,Bellavista,San Pablo,7401.0,347.9008,21.2733,33.3403,66.6597,26.3194,59.3936,36.8523,85.2199,34.6456,46.423032000000006
210702,San Martín,Bellavista,San Rafael,4905.0,107.1671,45.7696,40.1038,59.8962,12.8294,96.0452,39.4316,78.0043,41.7695,37.941755
211001,San Martín,El Dorado,San José De Sisa,12520.0,308.6562,40.5629,43.4092,56.5908,26.607,62.3105,41.1982,83.4552,31.0154,36.483045
211002,San Martín,El Dorado,Agua Blanca,2322.0,152.5016,15.2261,49.3088,50.6912,100.0,97.5045,38.2576,83.133,30.1767,24.533047
211004,San Martín,El Dorado,San Martín,8921.0,520.5259,17.1384,27.0378,72.9622,74.6913,90.87,32.75,84.34,26.7809,38.942088000000005
211005,San Martín,El Dorado,Santa Rosa,6155.0,249.4633,24.673,40.2385,59.7615,64.861,94.0587,34.6608,87.6816,29.9916,30.418051000000002
211003,San Martín,El Dorado,Shatoja,2560.0,61.8126,41.4155,34.4016,65.5984,100.0,90.1019,34.794,88.3822,30.0106,31.599978
210201,San Martín,Huallaga,Saposoa,12411.0,525.4924,23.6178,43.518,56.482,38.3996,98.9087,36.2979,75.0186,41.097,23.90382
210205,San Martín,Huallaga,Alto Saposoa,3586.0,1378.1221,2.6021,45.4313,54.5687,40.2594,92.2999,31.8193,82.6661,21.1722,23.90382
210206,San Martín,Huallaga,El Eslabón,2401.0,124.5494,19.2775,45.0179,54.9821,100.0,100.0,34.9474,79.3447,36.8553,19.27749
210202,San Martín,Huallaga,Piscoyacu,3591.0,179.6481,19.9891,35.2058,64.7942,48.8988,97.4389,37.038,79.5923,35.4042,18.76298
210203,San Martín,Huallaga,Sacanche,2592.0,161.8249,16.0173,33.4567,66.5433,100.0,99.1189,33.2587,69.7551,40.5198,19.27749
210204,San Martín,Huallaga,Tingo De Saposoa,754.0,46.7101,16.1421,40.1905,59.8095,100.0,98.3936,39.5349,73.7643,50.6596,11.743134999999999
210301,San Martín,Lamas,Lamas,12277.0,129.6247,94.7119,51.2382,48.7618,10.5194,96.794,41.935,69.8075,45.4835,22.055823
210315,San Martín,Lamas,Alonso De Alvarado,11912.0,296.3417,40.1968,38.4883,61.5117,52.6891,95.6245,34.4779,83.9697,30.8125,28.01036
210303,San Martín,Lamas,Barranquita,5853.0,1057.4218,5.5352,34.5164,65.4836,41.6239,60.9375,37.487,87.8675,29.0296,14.9795
210304,San Martín,Lamas,Caynarachi,8497.0,1271.5865,6.6822,49.4464,50.5536,38.6654,97.5214,38.1071,75.0576,32.7099,26.405209
210305,San Martín,Lamas,Cuñumbuqui,4089.0,182.0409,22.462,52.4238,47.5762,37.7764,79.1545,32.6201,78.9761,40.6201,14.9795
210306,San Martín,Lamas,Pinto Recodo,6973.0,559.1317,12.4711,37.9704,62.0296,72.5946,89.91,35.9521,85.4563,25.893,36.142043
210307,San Martín,Lamas,Rumisapa,3345.0,33.2401,100.6315,48.3256,51.6744,100.0,85.5435,37.5594,85.272,34.9785,21.979155000000002
210316,San Martín,Lamas,San Roque De Cumbaza,1517.0,652.221,2.3259,30.746,69.254,100.0,72.3404,38.1507,90.8869,26.1326,30.855490000000003
210311,San Martín,Lamas,Shanao,2877.0,24.2885,118.4511,51.902,48.098,100.0,79.2453,43.0478,90.1772,30.4302,30.855490000000003
210313,San Martín,Lamas,Tabalosos,11194.0,362.0521,30.9182,49.1324,50.8676,29.1303,65.1911,33.3226,85.4745,32.456,44.644087
210314,San Martín,Lamas,Zapatero,5020.0,174.3989,28.7846,46.5753,53.4247,58.2112,98.0861,40.26,88.2588,29.3296,28.01036
210401,San Martín,Mariscal Cáceres,Juanjui,25658.0,447.7575,57.3033,53.0587,46.9413,9.7953,95.5981,39.8537,61.0837,54.5294,19.775113
210402,San Martín,Mariscal Cáceres,Campanilla,10892.0,1809.3435,6.0199,24.5378,75.4622,70.8461,88.4416,36.0444,72.9949,31.2816,23.663727
210403,San Martín,Mariscal Cáceres,Huicungo,7279.0,9742.8872,0.7471,36.9997,63.0003,45.7603,83.8959,32.8585,79.3441,33.9962,32.8984
210404,San Martín,Mariscal Cáceres,Pachiza,5383.0,1799.7435,2.991,44.3787,55.6213,39.7077,87.234,33.5888,75.0653,29.974,32.8984
210405,San Martín,Mariscal Cáceres,Pajarillo,5329.0,453.2299,11.7578,40.5277,59.4723,100.0,75.1168,37.0059,74.5557,33.6329,28.645142999999997
210901,San Martín,Picota,Picota,7986.0,217.2485,36.7597,48.1788,51.8212,9.4188,78.133,40.9264,65.4219,50.3795,24.70802
210902,San Martín,Picota,Buenos Aires,3331.0,311.2746,10.7012,52.704,47.296,100.0,58.3893,38.5898,80.0274,33.6229,29.361226000000002
210903,San Martín,Picota,Caspisapa,1936.0,76.0756,25.4484,48.6672,51.3328,100.0,13.3455,32.1225,76.1994,47.5238,18.07443
210904,San Martín,Picota,Pilluana,1032.0,68.3617,15.0962,50.0832,49.9168,100.0,97.7444,30.1527,83.5838,45.5314,23.910286
210905,San Martín,Picota,Pucacaca,3344.0,202.9545,16.4766,54.9212,45.0788,6.2269,15.4066,37.2388,72.9721,45.2891,16.425664
210906,San Martín,Picota,San Cristóbal,1209.0,30.0338,40.2546,45.6683,54.3317,100.0,10.0746,35.3383,80.7047,41.7937,18.07443
210907,San Martín,Picota,San Hilarión,3304.0,104.0422,31.7563,46.6319,53.3681,27.8327,28.5714,36.3559,72.3194,45.6269,24.70802
210910,San Martín,Picota,Shamboyacu,7030.0,392.5889,17.9068,39.9536,60.0464,68.4709,74.2662,32.59,78.2441,24.002,49.681894
210908,San Martín,Picota,Tingo De Ponasa,3948.0,335.2829,11.7751,45.2132,54.7868,34.6491,91.3282,37.0126,82.0433,36.2347,42.391529
210909,San Martín,Picota,Tres Unidos,3873.0,370.5608,10.4517,35.3975,64.6025,100.0,91.8919,30.4681,80.4834,30.9614,38.180087
210501,San Martín,Rioja,Rioja,21676.0,208.8754,103.7748,40.7219,59.2781,7.582,92.2865,42.8559,56.7807,53.067,17.096746
210509,San Martín,Rioja,Awajun,8872.0,506.2174,17.5261,34.5535,65.4465,61.5055,89.1319,26.2022,74.5688,32.4082,31.355645000000003
210506,San Martín,Rioja,Elias Soplin Vargas,16607.0,169.5147,97.9679,39.4023,60.5977,15.7239,91.9546,28.5594,76.0433,33.8051,43.566699
210505,San Martín,Rioja,Nueva Cajamarca,38129.0,334.0975,114.1254,41.6381,58.3619,15.5902,85.1325,37.136,68.141,43.3207,28.414229999999996
210508,San Martín,Rioja,Pardo Miguel,14992.0,1165.6896,12.8611,39.0227,60.9773,41.2871,86.4746,32.1469,75.8707,34.2614,36.606849000000004
210502,San Martín,Rioja,Posic,2303.0,52.579,43.8008,26.3122,73.6878,100.0,97.0588,33.0559,78.1657,32.4902,30.87782
210507,San Martín,Rioja,San Fernando,2768.0,69.0502,40.0868,29.5263,70.4737,36.3317,69.2547,31.4821,78.4647,37.7611,15.617834000000002
210503,San Martín,Rioja,Yorongos,2595.0,81.8254,31.7139,26.4651,73.5349,100.0,61.0619,35.7208,82.9926,35.8941,30.87782
210504,San Martín,Rioja,Yuracyacu,3421.0,61.9923,55.1843,36.2671,63.7329,10.5428,99.0557,39.8964,76.2526,41.2317,28.414229999999996
210601,San Martín,San Martín,Tarapoto,66175.0,58.4386,1132.3851,57.884,42.116,0.7777,93.5725,48.2911,37.168,70.2786,6.9122
210602,San Martín,San Martín,Alberto Leveau,1254.0,51.7198,24.246,51.5419,48.4581,100.0,97.4026,38.5117,81.3317,44.0447,20.13965
210604,San Martín,San Martín,Cacatachi,3490.0,52.5014,66.4744,39.4602,60.5398,16.232,97.0067,38.4872,66.2042,51.3561,22.05547
210606,San Martín,San Martín,Chazuta,8419.0,952.243,8.8412,38.7116,61.2884,33.0736,84.3114,27.4901,87.0801,32.4643,55.390811
210607,San Martín,San Martín,Chipurana,1975.0,306.2283,6.4494,32.7273,67.2727,100.0,75.2137,26.0937,87.8168,32.4988,36.80279
210608,San Martín,San Martín,El Porvenir,2871.0,489.4763,5.8655,34.4086,65.5914,100.0,97.0944,36.8841,79.6165,36.7979,36.80279
210609,San Martín,San Martín,Huimbayoc,3980.0,1713.8062,2.3223,38.5707,61.4293,52.6432,77.8267,20.5264,86.4523,29.4919,47.299215
210610,San Martín,San Martín,Juan Guerra,3672.0,192.0645,19.1186,44.307,55.693,4.1464,67.6877,40.524,60.2252,55.4094,22.05547
210621,San Martín,San Martín,La Banda De Shilcayo,35558.0,267.5276,132.9134,54.2545,45.7455,8.8015,86.0896,41.7646,53.8005,60.5677,15.491806
210611,San Martín,San Martín,Morales,26050.0,50.6426,514.3891,53.7542,46.2458,7.134,95.9712,45.0323,45.0872,66.1945,6.439382999999999
210612,San Martín,San Martín,Papaplaya,2182.0,990.4312,2.2031,32.6241,67.3759,100.0,92.8,25.2347,86.2518,32.5013,36.80279
210616,San Martín,San Martín,San Antonio,1852.0,78.2985,23.6531,50.0855,49.9145,100.0,61.5217,36.4407,76.4636,47.0588,20.13965
210619,San Martín,San Martín,Sauce,5966.0,100.833,59.1671,56.0845,43.9155,20.8591,94.0614,40.1535,79.2923,41.0853,36.312002
210620,San Martín,San Martín,Shapaja,2170.0,237.3695,9.1419,41.7262,58.2738,100.0,85.4978,27.7061,78.281,46.9919,16.601613
210801,San Martín,Tocache,Tocache,25863.0,1110.5555,23.2883,40.6393,59.3607,30.4059,69.0135,40.5047,62.4092,51.4704,15.923006
210802,San Martín,Tocache,Nuevo Progreso,9810.0,826.1421,11.8745,33.6096,66.3904,59.6543,93.4862,35.0742,55.4818,42.8452,26.37225
210803,San Martín,Tocache,Pólvora,9475.0,2263.182,4.1866,26.8966,73.1034,70.4598,82.6211,40.3399,72.6329,42.7631,26.37225
210804,San Martín,Tocache,Shunte,3308.0,1060.2509,3.12,26.6153,73.3847,100.0,93.2367,29.0096,83.0418,35.2941,33.026907
210805,San Martín,Tocache,Uchiza,14224.0,767.8376,18.5248,26.6229,73.3771,38.6272,92.3866,37.5923,53.1788,52.8523,19.651139999999998
220101,Tacna,Tacna,Tacna,94133.0,1911.4128,49.2479,39.823,60.177,0.6335,95.1189,49.6462,20.191,76.3384,7.691273999999999
220111,Tacna,Tacna,Alto De La Alianza,27625.0,374.0541,73.853,22.0578,77.9422,0.3024,88.2337,49.2535,29.2446,70.0354,15.074157
220102,Tacna,Tacna,Calana,4516.0,110.0096,41.051,19.5724,80.4276,100.0,67.0918,53.116,30.95,70.1085,7.304348
220112,Tacna,Tacna,Ciudad Nueva,28077.0,178.3739,157.4053,16.1335,83.8665,0.2793,92.9216,44.3346,38.6525,65.6562,20.479559000000002
220104,Tacna,Tacna,Inclán,2481.0,1434.3854,1.7297,17.1383,82.8617,100.0,90.2913,49.1532,57.4436,59.2696,15.01173
220107,Tacna,Tacna,Pachia,2655.0,611.321,4.3431,22.0413,77.9587,100.0,87.055,44.3986,46.2173,63.2449,15.01173
220108,Tacna,Tacna,Palca,1690.0,1452.9951,1.1631,13.9286,86.0714,100.0,81.2121,67.037,36.7172,69.8133,34.195333
220109,Tacna,Tacna,Pocollay,18474.0,269.1512,68.638,31.5295,68.4705,3.3285,95.0154,47.0764,31.2772,73.0167,13.404542
220110,Tacna,Tacna,Sama,3479.0,1134.3434,3.067,24.4997,75.5003,18.3452,92.4855,54.4279,37.3102,63.651,10.643201
220113,Tacna,Tacna,Crnel.Gregorio Albarracín Lanchipa,85228.0,187.3436,454.9288,23.7322,76.2678,0.2735,92.1542,46.255,35.2554,68.6277,18.736677
220114,Tacna,Tacna,La Yarada Los Palos,8182.0,538.6258,15.1905,11.9349,88.0651,100.0,26.5766,48.7355,56.9167,55.972,15.01173
220401,Tacna,Candarave,Candarave,2050.0,1381.4689,1.4839,9.973,90.027,100.0,87.9756,38.7213,69.1164,48.0474,30.362608
220402,Tacna,Candarave,Cairani,1020.0,176.3168,5.785,8.6626,91.3374,100.0,100.0,50.2137,67.2065,48.5923,25.029749000000002
220406,Tacna,Candarave,Camilaca,1347.0,493.2015,2.7311,6.7204,93.2796,100.0,89.6552,36.6913,29.007,47.1171,23.62097
220403,Tacna,Candarave,Curibaya,375.0,112.0994,3.3452,20.4255,79.5745,100.0,100.0,57.1031,42.9708,71.6621,16.581602000000004
220404,Tacna,Candarave,Huanuara,866.0,90.9719,9.5194,14.7392,85.2608,100.0,92.3077,47.3251,70.8738,48.1038,23.62097
220405,Tacna,Candarave,Quilahuani,874.0,55.1231,15.8554,5.6838,94.3162,100.0,100.0,39.9703,66.3889,51.2894,31.511674000000003
220301,Tacna,Jorge Basadre,Locumba,2582.0,845.8879,3.0524,17.5428,82.4572,100.0,55.3219,49.3958,33.7766,61.4206,13.058077
220303,Tacna,Jorge Basadre,Ilabaya,5737.0,1057.8034,5.4235,17.5097,82.4903,10.2546,96.9979,62.8152,10.4302,74.6026,5.539456999999999
220302,Tacna,Jorge Basadre,Ite,3336.0,825.1284,4.043,17.2065,82.7935,100.0,73.3333,53.3308,33.983,72.6239,6.952335
220201,Tacna,Tarata,Tarata,2613.0,880.0463,2.9692,9.7229,90.2771,23.0643,93.8596,38.2207,62.9599,61.3371,36.587575
220205,Tacna,Tarata,Héroes Albarracín,1232.0,378.0453,3.2589,22.9064,77.0936,100.0,100.0,31.5068,72.2222,52.6667,27.586057000000004
220206,Tacna,Tarata,Estique,591.0,294.9181,2.0039,14.5161,85.4839,100.0,100.0,66.3755,65.0,44.4444,23.37961
220207,Tacna,Tarata,Estique-Pampa,520.0,147.6872,3.521,18.3486,81.6514,100.0,100.0,63.4615,61.1111,56.3291,23.37961
220210,Tacna,Tarata,Sitajara,593.0,232.8472,2.5467,18.41,81.59,100.0,78.0347,50.8824,56.0,47.6608,26.39149
220211,Tacna,Tarata,Susapaya,616.0,359.1391,1.7152,16.1593,83.8407,100.0,65.6051,45.4183,69.6911,42.9412,27.508998999999996
220212,Tacna,Tarata,Tarucachi,876.0,106.7908,8.203,20.3863,79.6137,100.0,56.6176,32.6241,61.3559,52.9617,26.39149
220213,Tacna,Tarata,Ticaco,847.0,355.4615,2.3828,15.7895,84.2105,100.0,88.5246,43.8306,67.642,43.0108,28.908203999999998
230101,Tumbes,Tumbes,Tumbes,81373.0,151.4405,537.3265,65.0762,34.9238,1.3293,83.605,40.4552,52.8688,64.9651,8.706752
230102,Tumbes,Tumbes,Corrales,18369.0,128.2627,143.2139,54.5261,45.4739,3.7194,28.7894,37.0653,62.3388,58.4932,14.75996
230103,Tumbes,Tumbes,La Cruz,7326.0,64.4978,113.5853,62.9577,37.0423,5.1751,8.3996,38.6645,58.5884,59.4944,11.23351
230104,Tumbes,Tumbes,Pampas De Hospital,6138.0,725.7903,8.457,64.9677,35.0323,45.5262,48.6596,37.8693,70.4667,54.6184,10.641895
230105,Tumbes,Tumbes,San Jacinto,7599.0,585.8661,12.9705,59.4703,40.5297,16.6471,67.5175,38.3824,67.3285,57.1799,11.23351
230106,Tumbes,Tumbes,San Juan De La Virgen,4157.0,115.1323,36.1063,65.4088,34.5912,1.8373,77.2771,38.8326,65.3325,55.8102,14.75996
230201,Tumbes,Contralmirante Villar,Zorritos,9370.0,647.3527,14.4743,73.3157,26.6843,3.7022,11.7407,39.2934,60.755,61.6246,9.673359999999999
230202,Tumbes,Contralmirante Villar,Casitas,2980.0,855.5308,3.4832,64.249,35.751,100.0,3.7767,35.3726,69.2766,49.6234,19.835147
230203,Tumbes,Contralmirante Villar,Canoas De Punta Sal,4750.0,623.719,7.6156,76.5713,23.4287,17.2348,19.9657,41.8378,51.4205,50.4976,9.505453
230301,Tumbes,Zarumilla,Zarumilla,16377.0,112.313,145.8157,75.9236,24.0764,1.6853,69.2095,39.1524,59.4875,60.5755,9.250234
230304,Tumbes,Zarumilla,Aguas Verdes,14141.0,47.5094,297.6464,75.8865,24.1135,1.5778,23.6701,41.735,67.4997,51.9728,9.250234
230302,Tumbes,Zarumilla,Matapalo,3320.0,389.7876,8.5175,39.2352,60.7648,15.986,54.717,36.5142,78.1214,42.8976,9.073259
230303,Tumbes,Zarumilla,Papayal,5417.0,202.4246,26.7606,72.8348,27.1652,30.2518,81.6789,37.3464,75.9962,52.702,11.016593
250101,Ucayali,Coronel Portillo,Callería,139713.0,11652.6263,11.9898,58.0047,41.9953,3.8614,93.9571,40.798,45.7503,63.4554,6.2298480000000005
250104,Ucayali,Coronel Portillo,Campoverde,16163.0,1325.6682,12.1923,44.2283,55.7717,59.929,83.4446,34.924,66.2868,45.549,11.64564
250105,Ucayali,Coronel Portillo,Iparia,11315.0,7372.347,1.5348,21.7297,78.2703,100.0,91.0156,15.3092,83.627,34.9691,33.710485000000006
